,bootmad,bootp50,bootsig,dboot,dwa,ecf,eqd,meas,names,wsnt
923,11.345175578546561,13.356649219815964,4.031003821588923,55.70360446503791,52.300513301999935,4.892500166958962,20.01016524454179,5,NGC 0706,19.402838844616905
924,15.12319393403469,14.82511462653888,8.953645890553462,118.71732347849337,119.88491772418669,10.08119623825261,10.640570743686167,3,ESO 477- G 010,3.404589278787001
925,9.675410309054524,8.972878943641055,5.462523585448956,91.67624880658394,91.48751804100591,7.203632582095254,7.646840879408975,3,UGC 01337,2.5655122406989017
926,13.266272882958786,15.5579106519321,3.2888686794912676,42.1813138269038,42.67743375138313,2.337364808593575,17.041957307410293,8,ESO 414- G 008,16.880907399163807
927,7.199535595618263,5.315039472449776,1.6712000466830883,53.58364653381723,58.404311208644984,2.2097635150494086,13.08478024910944,2,KUG 0149+353,12.896837572639308
928,18.2234983819403,17.752264703645533,8.549876314174076,133.35968382869297,132.9586960073117,13.557059128012,13.799895780025519,4,ESO 543- G 020,2.577454430082646
929,13.580738470433742,9.069387420618625,6.540021150520563,70.96943418888574,67.63192114741823,9.321185462757253,27.628992221603283,2,UGC 01336,26.009165937228698
930,7.05844269486028,3.432690923858138,3.1238794274278505,54.352824402055624,53.89968249323743,7.428577044382471,7.5303431156633085,2,UGC 01339,1.2338194905623692
931,18.07521679283528,18.243721970894526,7.978115191441374,118.66182314684453,116.47158102287437,7.827732200522812,21.3503540294909,4,ESO 354- G 006,19.863640798743234
932,7.670565396875441,9.499265021620237,3.42242798457848,37.287449600607026,40.012522315290006,4.079854474952549,13.47977532248361,4,UGC 01344,12.847534012714181
933,10.391171757368676,5.704740761967566,5.103280366609197,71.23141448775965,69.3172587060188,9.553462524898142,16.91873671663078,2,NGC 0704,13.96334508175019
934,14.517079894594387,14.64511263861285,8.900099351042538,105.31741464796609,106.78132917386301,9.132604308782568,9.931018317696806,3,KUG 0150-036A,3.9013668586324406
935,8.280634596501871,7.6558064758422,4.523140065135087,75.52458160198641,76.00188661642704,6.0839515597554445,6.267961429783582,3,KUG 0150-036B,1.507605354130828
936,1.893205585532099,3.3843526644452715,1.8204822250464032,72.96052206445705,73.74802727596538,0.3345370635150971,0.4894411551260447,4,NGC 0708,0.3572640444626535
937,9.251666185561596,12.338916259069432,2.849775486081564,67.97777970064945,69.42497969613318,2.8539108160851647,7.168271694347838,16,MCG -01-05-047,6.575660585661377
938,9.610124066859312,9.336079888436672,4.406335769210224,68.75689672169453,68.7226008900028,7.007261590812407,7.814090451407637,4,UGC 01350,3.4580767170068953
939,8.830873519282825,11.387365351189885,2.9403833406667474,54.77758308976983,53.97722666522592,2.6956438666001445,10.266692394849104,12,NGC 0716,9.90648660600283
940,3.004655695816634,1.491969154046069,1.3668240370947267,22.57438782452676,22.22145100102271,3.0626110055430904,3.6215874706404216,2,NGC 0720,1.9329536042611126
941,18.996441825282396,20.037297062867687,11.999980304618143,116.72668918189648,119.65519116847882,10.483144328495577,12.585949078338228,3,2MASX J01530484-0334099,6.964897643932315
942,9.786134474321154,4.7219994159008785,4.311904044518135,75.19973397692216,74.3526671061291,10.247453983100948,10.449007479132089,2,NGC 0712,2.0424113599338467
943,12.186025717563592,6.90198170126418,5.756168962531761,78.2946376104354,78.00035005042129,10.75018595723742,21.45658519144221,2,ESO 197- G 010,18.569290507782803
944,20.68482844177212,22.255553312449564,9.569782292270691,140.4668625688647,140.3327841836385,13.041851141025163,17.289634199846333,5,UGC 01357,11.350840038509773
945,3.13890214386975,1.767392450690465,1.5435537927277752,65.41741237196769,66.20497029054171,2.9416794023253177,4.085634468566611,2,UGC 01361,2.835300919598225
946,9.664421469187717,9.95668999128829,6.438821936427587,70.47494031031823,67.37832331212316,5.591827813469455,8.695107053385662,3,UGC 01364,6.658554525897231
947,2.8644956866342315,1.7754467838902046,1.4477174288490273,56.70944548852907,57.96955946535203,2.3902642658840905,4.350018289575961,2,KUG 0151+352,3.6344595002397475
948,6.149368547828112,6.257646869401246,4.102945153001856,49.13787967160883,48.11555632574355,3.9918511396420806,4.962428055980408,3,UGC 01369,2.9480191128484416
949,8.20762639037159,11.179719476012249,3.6476917953817742,67.8673845232969,67.51580857797626,2.0907917406990526,3.883579094627838,10,UGC 01366,3.2727322654404536
950,7.533326593286693,6.416683063681759,3.7570466070666986,85.91434790552464,85.93945561872826,6.088177673146707,6.254631978751265,3,ESO 197- G 011,1.433357530351691
951,7.503786741963286,8.7270237097092,4.606809129579879,55.1784671581285,53.24894024558651,4.161527495996395,5.6073876350705385,4,UGC 01373,3.7582555780585154
952,7.607100752531179,6.639752737635774,3.743622215388062,74.39997284128168,75.30999797639505,5.7373004041202345,6.686135259593738,3,UGC 01372,3.4333349359572263
953,5.537629781503919,5.444115349557398,3.466033108397128,46.93558188443054,46.675004601703634,3.8318204128725877,4.198039749177519,3,UGC 01374,1.7148440334815855
954,9.949723483295932,9.93899876076672,6.504200352415864,82.19828280611178,81.33767807814188,6.750335541201322,7.2808958241748005,3,UGC 01377,2.7284453602152823
955,8.664781906712665,9.180581348079846,4.4530565099429955,82.62774406602702,82.56655262416035,5.750920235071396,6.497788348019024,4,UGC 01383,3.024594165420901
956,11.789612719968229,6.177096761679353,5.686466593114788,84.46863896078821,82.58412120436445,11.381931741178855,17.45457043690586,2,UGC 01382,13.233051763522022
957,12.32486566928883,15.380958070144652,4.484557428754169,69.87216945710166,74.58799251106055,2.1111519826006435,10.269963668102978,9,NGC 0721,10.050631375715486
958,11.225036830532048,12.782613475438886,4.900102914692417,65.63029936462415,65.98671981680651,6.407166680949637,12.816018635770568,5,NGC 0722,11.099484167966875
959,6.7231695137608725,5.685683757421862,3.2597178511252802,48.94237523042701,49.12848065056877,5.230384577852303,7.933707831136362,3,UGC 01385,5.965467049410232
