,bootmad,bootmother,bootmsig,meas,names
1295,3249873.7902531754,3.054243768665134,0.9296837701298536,16,NGC 0955
1296,10076462.20051229,9.399709325375438,3.122879094499695,13,UGC 01980
1297,12729310.892213587,11.439220262365847,3.9733782185870363,9,ESO 415- G 031
1298,10083743.754165042,7.256638305042864,6.589856699556162,2,NGC 0946
1299,12954412.010445856,11.994906295777648,2.9434500071851937,14,NGC 0958
1300,1533908.2836101132,1.4018050784070968,0.5230591318424753,11,NGC 0949
1301,9741873.629892722,10.977588282201376,3.492106376550505,2,CGCG 414-010
1302,17677063.258497648,12.059590133902846,7.518241767683496,4,ESO 545- G 026
1303,9000214.227427974,6.749473999576117,4.317505158161859,5,NGC 0964
1304,11473004.469970286,8.11687245808013,7.503965457839737,2,IC 0232
1305,7299738.183956183,5.251903841496184,3.2251618344325865,4,UGC 01988
1306,14665949.051916935,12.784624172752038,5.971540654076465,7,UGC 01995
1307,14401031.975834375,13.193735630567266,5.312996231211122,10,UGC 01993
1308,11472729.218219856,8.837404162223418,5.743956914949488,5,IC 1809
1309,7424644.296077598,5.368829732566457,3.3529352484016752,4,UGC 01998
1310,2750042.004958231,2.3748002585622583,1.2162982952215626,7,UGC 01999
1311,8964704.274611197,5.27644698184567,5.216975365599644,3,UGC 02004
1312,14981110.663028292,10.722965797657857,9.77274511433721,2,NGC 0967
1313,4211078.819178585,4.012211446114087,1.7205583929124435,9,ESO 355- G 026
1314,12849820.611186685,8.632532909694481,5.545032112181462,4,UGC 02001
1315,2087576.5735241119,1.9450946456628293,0.7061467211793249,10,NGC 0959
1316,20264601.256495174,16.938197152446023,8.652460603062217,7,UGC 02011
1317,13094223.559312334,8.511991607397013,8.828289886741151,3,ESO 355- G 028
1318,10331865.396541514,9.481537495991315,3.540931959996433,11,UGC 02020
1319,11163390.539261913,7.617195866393742,4.769795523111066,4,NGC 0977
1320,18253200.42041644,12.505419348937563,7.936923218153232,4,UGC 02025
1321,6965122.5024352865,4.87093413368744,4.978652931791623,3,KUG 0230-119
1322,9795585.872175856,8.863865639092996,3.4588227767267163,10,UGC 02028
1323,10055213.931473887,6.707127154587682,6.9071676130986726,3,CGCG 414-019
1324,9212150.51325151,8.980356475992991,2.4073575894477983,2,NGC 0986
1325,17492467.41987899,11.334367784644387,11.468953306185785,3,CGCG 505-007
1326,9944613.11487922,7.181261056768824,4.48402370749265,4,UGC 02037
1327,5877544.329115403,3.655204851982404,3.676680901132658,3,UGC 02044
1328,9087818.14198865,8.00419621975041,3.556301202723857,8,UGC 02035
1329,2169449.76901319,2.0102735553434856,0.6914453223914274,13,NGC 0972
1330,8046554.906084592,7.538248230158569,2.412504976355167,14,NGC 0973
1331,7839107.567092693,7.287416410869273,2.3004474661133014,15,MCG -02-07-033
1332,7447172.850106686,4.292921433347798,4.30813236326367,3,2MFGC 02027
1333,8617517.855173811,7.993898535760287,3.7011941562067014,7,KUG 0231+346
1334,7443301.792252462,6.459997250666629,3.285952755739022,7,MCG -02-07-036
1335,20039322.46408884,15.099039938392654,13.566039560034078,2,2MFGC 02036
1336,11399155.683265535,10.422883426206727,4.4473110370097455,7,UGC 02064
1337,11322857.777209472,9.521012723568274,7.996340250456682,2,IC 0238
1338,10143589.069928788,6.9887982817743,4.301245270853076,4,NGC 0982
1339,2388665.51492461,1.9386881388099424,1.7604708203675283,2,NGC 0988
1340,4908642.2251449665,2.7541478781654387,2.7624436110488646,3,UGC 02067
1341,5762493.238599017,5.7479520473551275,2.686561160237648,2,NGC 0991
1342,9732825.264488406,8.202803418425995,3.7071874432219527,6,UGC 02069
1343,13612761.52089394,13.917886809949078,4.815931415832367,2,UGC 02076
1344,5182329.714172535,4.3334493832563625,2.253128791338935,6,UGC 02081
1345,4118981.3610226363,3.462258815096069,3.107881650527017,2,UGC 02085
1346,6132117.810078245,5.401228408084187,2.3315914342620365,8,UGC 02079
1347,2029486.0286256385,1.8757236618977955,0.6520239082188224,13,UGC 02082
1348,6081898.262503018,4.409684791031178,3.992739480601079,2,NGC 0990
1349,5027264.541253589,3.83561723001416,3.8807159344952367,3,UGC 02091
1350,3117104.7785162413,2.2148269048422806,1.3151894227264875,4,IC 0239
1351,9668805.720816933,8.836387106536925,3.329954943747339,11,UGC 02083
1352,8841131.89056141,7.811876267927428,4.0485902531860365,6,UGC 02092
1353,12334083.436069096,8.920239813902466,8.008230215164339,2,NGC 0993
1354,7880143.685440607,7.769557739205773,4.938651926224463,2,UGC 02096
1355,8906783.269404408,5.974792184100756,6.107410731821434,3,ESO 416- G 003
1356,8586041.928781096,7.554135290846799,3.745946296030616,6,UGCA 036
1357,9599791.30451616,5.590620747850098,5.6061432765385115,3,UGC 02106
1358,9040802.408143427,8.105935524988313,3.3966315995395204,8,NGC 0992
1359,6360752.996074751,7.3094364541144685,3.9966920232169136,2,CGCG 388-066
1360,8401581.997893505,7.671190549495151,2.5344894685504613,12,ESO 355- G 030
1361,10656652.424263064,8.069931443557449,5.149229258634487,5,UGC 02101
1362,8890068.039487112,6.151822906225973,3.670913529324223,4,UGC 02105
1363,11915481.423026145,8.524296103632711,7.8830833122679635,2,NGC 1004
1364,475941.56386938406,0.8921428006422158,0.7223611842272478,2,ESO 115- G 021
1365,14653132.475042665,12.612150780520553,6.497460745292728,7,UGC 02119
1366,7491185.64441758,5.382699890933418,4.8568864194477435,2,2MASX J02381608+0155491
1367,11716033.727600316,8.711659994544164,7.933716329054993,2,NGC 1016
1368,12975818.425590524,8.832726445914203,5.648607766601391,4,UGC 02130
1369,6998682.923785202,5.150930535288522,4.669072736238368,2,NGC 0995
1370,8112180.872539245,5.187518848756656,5.275166645624134,3,FGC 0326
1371,7001450.595475603,6.5875549511865135,1.9487580942042764,16,UGC 02134
1372,9050942.536898352,6.146954496927303,3.9056539042829597,4,NGC 0983
1373,9630999.010113176,8.594361241655216,3.689670425565572,8,IC 1825
1374,25379565.36035681,15.02057512182328,15.139502976044614,3,2MASX J02385841+1016344
1375,5847959.556767851,4.521811077242497,2.89602220571707,5,IC 1826
1376,7294424.53879784,4.22265118298509,4.194743020733667,3,UGC 02135
1377,6108024.356640331,4.753653606145501,2.8721610755669733,5,NGC 1024
1378,2715319.3775081905,2.1623700627850506,1.3762293847964615,5,NGC 1012
1379,1793217.966630441,1.7572072871954576,0.39596963474642577,23,NGC 1003
1380,23813782.39058825,17.04419475921971,16.406979455132166,2,AGC 420612
1381,8648067.49443115,6.695999561154327,6.221382840787907,2,NGC 1026
1382,4503049.3751480505,4.164218922570873,3.713316704723578,2,CGCG 388-087
1383,7205508.224950925,4.6374511369522695,4.214423100607655,3,UGC 02148
1384,2378162.5600193385,2.2792011094957263,0.6408113791148056,19,NGC 1035
1385,29640672.00710824,17.45633133530639,16.46629966295144,3,2MASX J02393723+1803009
1386,9627223.7051289,6.670450579569629,6.99177682406605,3,NGC 1028
1387,8609127.185459781,5.3805328042314455,4.574029093356328,3,ESO 545- G 043
1388,14263217.369711826,12.246756050085798,5.95055622046325,7,NGC 1030
1389,21319219.0118725,16.68499752759787,10.443444963676523,5,UGC 02151
1390,19405468.080123432,12.958187770370051,12.99138588554017,3,CGCG 462-040
1391,13929978.44048711,9.819901954177398,9.142577208950106,2,NGC 1033
1392,1928364.5320238716,1.8475134199504175,0.5205075590821082,15,NGC 1042
1393,974204.0730654271,0.7535026349907085,0.6941288549106279,2,NGC 1023
1394,5455749.950412665,3.987566786424037,2.4850527751527958,4,UGC 02159
1395,13714552.948906355,7.483754320412591,7.484126728574673,3,MCG -03-07-052
1396,15234041.450062178,12.721810555601554,6.423333417372963,6,CGCG 462-042
1397,9174524.755367288,5.623037802085503,5.723696433162124,3,UGC 02167
1398,3261994.090373477,2.3896117744623115,2.1793156787469097,2,NGC 0961
1399,2737853.673652239,2.138773927859797,1.9170264315946288,2,NGC 1052
1400,17220591.027434602,11.688536459297591,7.364215782166749,4,IC 0248
1401,2436581.4195516543,2.3821572789781533,0.6143900338490228,21,NGC 1055
1402,8869862.457786404,7.326092439146854,4.216666087423394,5,UGC 02176
1403,7528852.459963806,6.467625454671595,3.3335238555799878,7,UGC 02171
1404,11279484.540301122,7.679413707798816,7.966835447346049,3,ESO 546- G 010
1405,24670806.168023396,19.649142641110217,12.488348176348481,5,NGC 1054
1406,96932650.2182502,115.6357929902079,42.72510710460818,2,ARK 090
1407,6876468.97718823,4.675059604917316,2.9024223684889514,4,NGC 1050
1408,1652567.6558419715,1.5026738847281509,0.5983589648422932,8,MESSIER 077
1409,4992452.827565063,4.603369291614189,1.683729472489128,11,NGC 1056
1410,22720647.43758136,17.716697943432035,11.388678544889009,5,NGC 1069
1411,18524827.302932173,11.470337125454604,11.545255407313096,3,CGCG 414-044
1412,7726246.105445082,7.092550518401574,2.7591366762292857,11,UGC 02185
1413,9018256.329849876,6.826187570294253,6.088352316396724,2,NGC 1060
1414,13038057.786271982,8.242484445578517,8.468186079058034,3,ESO 479- G 027
1415,6570825.017707728,5.2973525107116215,2.6964232256885956,6,UGC 02197
1416,12719048.011299018,9.477909881282203,5.5489758873004345,4,UGC 02194
1417,10684701.026641766,10.440577475445489,6.0497699386164046,2,NGC 1076
1418,5502398.74752187,3.8462063965458113,2.7529932142293103,5,NGC 1058
1419,6777673.600526658,5.3310317469374535,3.3553739688138684,5,UGC 02198
1420,3003450.2083768183,2.093301885454983,1.2611425261798488,4,NGC 1073
1421,8695248.649688333,7.924257889620883,3.029643097549348,10,UGC 02201
1422,2158778.219110241,1.872263001626729,1.6933700176001871,2,NGC 1079
1423,6111460.463700399,4.141881290324465,4.103542449836522,3,UGC 02211
1424,12530752.246737853,10.34456590683174,4.8462711228622135,6,UGC 02205
1425,10657787.688056735,8.834212304390766,4.531410199060884,6,IC 1839
1426,20724953.664230928,14.303045610206597,9.166741459977345,4,UGC 02217
1427,7087529.542767798,6.097309549506557,3.0332542038769024,7,NGC 1081
1428,30210880.868280225,25.97271047259004,12.481748402090291,5,NGC 1080
1429,6931889.985640232,6.250634131806108,2.433178393749171,10,UGC 02223
1430,13906394.273995772,12.653443375780403,4.202388837234777,12,NGC 1099
1431,11374814.292347275,9.811314573908216,5.0964327489821,7,ESO 416- G 015
1432,14307036.477477813,9.191573950021892,9.375853768182898,3,MCG -03-08-018
1433,12721195.194233876,9.663276560230619,5.015426946849956,5,IC 1844
1434,24010889.77476893,17.383327579055372,15.75639858220493,2,2MASX J02455316-1533432
1435,4356133.404997772,4.326500963042212,1.012657378036057,17,NGC 1084
1436,7567179.907255627,4.123040633096907,4.041868060109609,3,UGC 02236
1437,3014531.104298273,2.8647386546961737,0.6967533364390163,19,NGC 1097
1438,11224654.113504596,8.932818821349654,5.26563048232916,5,UGC 02233
1439,2562057.0550463716,2.466885300381001,0.667278065477781,17,NGC 1087
1440,13887931.163348652,13.102168297738926,5.721332113732947,7,NGC 1085
1441,14179532.377239518,9.598524772040852,5.960841162277932,4,ESO 479- G 037
1442,5123748.86267446,4.9751833545120965,1.1725860624570248,25,NGC 1090
1443,7633863.416802718,6.817136549579844,3.0021632988924014,9,UGC 02239
1444,17436332.815344892,13.944970662552848,8.724488012921224,5,ESO 479- G 039
1445,13853496.10511645,8.704805712611996,8.77016437541662,3,ESO 479- G 040
1446,46469626.47740457,31.991503197077478,32.469602779367236,3,2MASX J02470016-0009215
1447,13538392.916936802,9.317092800529801,5.7032278278001725,4,ARP 131 NED01
1448,13438625.855730616,10.96215487139373,5.490772920282402,6,NGC 1094
1449,10181341.511972344,8.456296286853187,4.276315119994382,4,NGC 1095
1450,12625396.513497807,8.576355584455191,5.422681954846753,4,UGC 02267
1451,1778225.639532403,1.5394728139454064,1.3329486853481591,2,UGC 02259
1452,9001616.34892555,6.160934845531787,3.9273626802925383,4,NGC 1086
1453,10365217.520224197,9.461570881309338,3.444105029724178,11,UGC 02272
1454,13072145.21374175,10.242280596515544,8.950946815783926,2,NGC 1101
1455,13714921.88848817,11.076276501783564,6.968343657751809,5,NGC 1093
1456,7599239.181764902,6.7601676187304065,2.9000897761307765,9,ESO 299- G 018
1457,19063201.67607064,13.522873600833506,7.788416086250652,4,UGC 02270
1458,10939632.91785805,9.75048015825144,3.577516663762521,10,UGC 02285
1459,7074963.560550562,4.262984070161982,4.323983112765122,3,UGC 02283
1460,10027500.264302574,9.294546942147287,3.1780242917672745,13,ESO 416- G 025
1461,7298481.621353842,6.736974458847564,6.493760332675109,2,2MFGC 02248
1462,9405221.211615333,5.785956693397976,5.822292006807732,3,ESO 356- G 013
1463,9259284.383595996,8.506906231541057,4.559233989099716,6,IC 1856
1464,16914635.48929411,12.386947333262832,11.452757722273876,2,UGC 02280
1465,6481224.409149853,5.589824058807563,2.7941673737391812,7,UGC 02295
1466,13174098.328373374,12.154467178773151,4.331119490731843,9,IC 1859
1467,6382068.468672875,5.907011209793166,2.008346552790218,12,NGC 1114
1468,2485167.242533885,2.065925365039081,1.0627787301122005,6,NGC 1110
1469,5769011.970381267,4.214768435353906,3.7630533951514016,2,NGC 1107
1470,6629800.662498187,7.372373463457325,7.429334803101043,2,UGC 02311
1471,16401508.280889958,14.177667058280175,6.111520441298348,8,UGC 02304
1472,12644751.1718834,11.356250478500108,4.112406755141936,8,ESO 416- G 033
1473,13718503.501519093,7.865680038007401,7.403016010336232,3,IC 1857
1474,22651051.307444185,13.95181816845797,13.875257736747534,3,2MASX J02494936-0047360
1475,12196972.710642412,7.006132693739602,7.187475912230068,3,CGCG 440-017
1476,8013677.054610603,5.822568322603077,5.387862532287111,3,UGC 02319
1477,6919674.93101573,6.27082681420417,5.416217422121538,2,UGC 02313
1478,17239183.77140963,16.267926181141586,4.387479522037259,13,MCG -02-08-012
1479,28279315.090646803,18.89249947107058,14.948974031689005,3,NGC 1115
1480,11635153.58501084,9.679766166003652,6.201864264284388,5,ESO 416- G 036
1481,6859114.07310193,7.4950715448793135,5.940756448508012,2,NGC 1116
1482,11723148.237719938,7.943999573068805,5.051280183467839,4,UGC 02327
1483,21604821.589441672,14.672180348153276,9.143555574028182,4,UGC 02329
1484,16583705.552001588,12.287336828246925,10.957341870043312,2,IC 0260
1485,6002188.387513758,3.635549572416607,3.6594440483012023,3,UGC 02338
1486,13503447.775917813,7.370249184591503,7.440478307155025,3,UGC 02333
1487,9601842.431795608,8.766875336881084,2.9690370757801445,12,ESO 416- G 037
1488,1360367.7580394186,0.7756546921272073,0.8000270978227,3,UGC 02345
1489,9890517.018366456,9.15571415899894,3.1546074556755523,13,IC 1862
1490,12567296.103133595,8.058591212880499,8.036184804917925,3,ESO 416- G 040
1491,6456791.801496256,4.366924979123605,2.7041111951675454,4,NGC 1122
1492,12851932.669785798,10.197711218051085,8.904074950291843,2,NGC 1132
1493,12607560.67254617,11.633701593394212,4.106218907817077,11,UGC 02364
1494,10057331.041811695,9.181017792954787,3.2029857639900934,12,ESO 416- G 041
1495,10363521.267016083,7.896182350729894,7.194844530864184,2,ESO 003- G 013
1496,22573864.04241005,14.543999397231309,14.461230173450735,3,2MASX J02533701+1552381
1497,12014039.659443287,10.767807808117283,4.446989299952244,9,UGC 02367
1498,4879949.360990808,3.9498398492778732,2.51167528080906,5,NGC 1134
1499,5746023.887621872,5.459712861880771,4.068347246077596,2,2MASX J02534877+0640013
1500,7036352.026416805,6.3550545791831565,2.829963150448452,8,IC 0267
1501,18576268.88894543,12.756458969969067,8.042086115712204,4,UGC 02369 NED02
1502,6373967.911124211,4.923239965616465,3.128892897542765,5,NGC 1137
1503,12940315.577936387,12.236331505491073,4.0062131254076405,15,UGC 02375
1504,5063120.581570262,3.935414195744898,2.501063662678994,4,UGC 02370
1505,9770998.18599862,6.737452284388668,6.811625919603753,3,CGCG 415-023
1506,3183125.2290392257,3.0207545932619286,0.9861505425617312,15,NGC 1145
1507,2190336.671097221,1.8922824407911385,0.9485223856789444,7,NGC 1140
1508,24474021.17423648,15.309650183818354,15.43311896792999,3,2MASX J02543715+1604514
1509,9465493.923067026,6.617778023587391,6.201720796443548,3,UGC 02382
1510,7900742.746334769,8.061494103144497,5.241839091752324,2,AGC 121143
1511,18113770.439769134,12.806955341656456,7.536732515265754,4,MCG -01-08-015
1512,14568649.852464728,12.760543477712849,5.361356341452969,8,ESO 546- G 031
1513,5283900.9707775535,4.5926134815023705,2.047775844528208,8,MCG +11-04-003
1514,8925461.070803188,6.715607890695796,4.338958259065802,5,UGC 02380
1515,2418185.3277029395,2.1852372076806863,0.9289969718637664,9,ESO 356- G 018
1516,9222383.428744003,9.624227276123726,4.917501914359813,2,UGC 02387
1517,12877738.194273895,11.673346199082479,5.6615938876073075,7,IC 1865
1518,5255588.747021288,2.898911336530797,2.8899998895968637,3,ESO 247- G 012
1519,30098155.1428456,19.456297441296588,19.850636741257887,3,2MASX J02552895+1613347
1520,35870470.896324605,22.847204275257663,23.56796499665296,3,2MASX J02553157+1605277
1521,9905929.734945113,6.739022352712724,4.1775357229290595,4,ESO 417- G 003
1522,10764643.645128004,8.414236473710366,5.27783486996106,5,UGC 02358
1523,15194293.288498573,11.616146123569894,10.174316270254396,2,IC 0270
1524,3294222.90319903,2.4102688342613408,1.5442150487161277,4,UGC 02392
1525,10460768.032683454,9.07090142411567,4.619004912979782,7,UGC 02404
1526,15737199.22820399,8.62795747507459,8.827949574524265,3,UGC 02393
1527,6718627.01712865,5.815291669235479,2.9264676804651133,7,UGC 02403
1528,10949266.713293456,10.231099921931568,3.431851032382426,14,UGC 02405
1529,12115312.216344178,11.195252979552038,4.951771530658093,9,UGC 02414
1530,10892616.16639734,10.176898408177733,4.08067706325798,11,UGC 02415
1531,17253459.194288056,17.834129137520023,3.608953352217018,2,UGC 02418
1532,19558318.403962877,10.528510802582598,10.556388323951728,3,CGCG 463-038
1533,35571663.61847573,24.024694478986998,24.182928678510386,3,AGC 121157
1534,7276409.860260162,4.944317242449147,3.1129968358236404,4,UGC 02409
1535,4695687.38878458,4.093377146529057,3.4089392456377667,2,2MASX J02564580+0603173
1536,10602060.09946204,9.500100471505831,5.932217984005453,4,UGC 02423
1537,17672565.52097766,14.701337205141554,9.787509919560529,5,UGC 02420
1538,1075402.9991632751,0.995887963089543,0.4806036279160387,7,ESO 154- G 023
1539,259398.75736654646,0.2006065475524878,0.17382375295352318,3,Dwingeloo 1
1540,20477294.056018025,13.435032991769551,13.899116282031924,3,AGC 121402
1541,12628610.046628095,11.340556249486744,4.680233856804223,8,UGC 02424
1542,12964379.61104262,11.992785853549162,7.436985654910479,4,UGC 02426
1543,4531385.314009942,3.247537754908763,2.9472396122873774,2,UGC 02429
1544,6604974.133890875,6.38490787586742,5.02598989578246,2,CGCG 440-036b
1545,16024651.900637388,16.729421717716967,3.83539941474266,2,2MASX J02572834+0513223
1546,19193110.558732674,12.843770991330832,8.296506419829461,4,CGCG 463-041
1547,5400659.61151246,5.264861947598272,1.3746746197729292,19,NGC 1128
1548,6956647.012273042,8.767551532888634,5.812303949763309,2,2MASX J02574211+0525562
1549,9738023.844890028,8.987116678584352,3.0541127219300335,13,ESO 356- G 022
1550,2356056.4904942983,2.0284969023203656,1.050600235466475,7,IC 1870
1551,27292188.23579906,29.21519844190731,4.488439925116265,2,MCG +03-08-037
1552,5772712.670477867,3.645524324481376,3.679811766231895,3,UGC 02435
1553,7953797.617639091,7.287645301298068,2.439096835926525,12,ESO 031- G 005
1554,4557962.062385861,3.9538481190529535,2.0293231766501143,7,UGC 02443
1555,6022889.210971273,5.444420233097347,2.2921760098001758,9,UGC 02441
1556,3577659.1136338967,2.5985286944253434,2.4045627201875472,2,UGCA 047
1557,12007436.371795347,8.524846653115679,7.8327106804556825,2,CGCG 415-047
1558,13111475.26783184,12.339994483498435,4.552811862489469,10,UGC 02444
1559,24009846.59368767,17.241302028084117,16.04549054547564,2,2MASX J02583317+0557168
1560,13338025.403699994,9.30698347255932,8.627953726612434,2,GIN 165
1561,27085363.99464214,20.246933315378172,17.860404044399587,2,2MASX J02584506+0606346
1562,4116093.739623595,3.4084771883051896,1.7649593590426813,6,UGC 02411
1563,8695148.189715948,6.461622260027993,4.179847459400611,5,NGC 1165
1564,23151593.41157022,15.983707714908194,10.07734832347704,4,UGC 02447
1565,17380914.184635274,12.962817612135673,6.691584387543244,4,UGC 02453
1566,11346052.234123908,10.606893290116943,3.4747019515648643,15,UGC 02454
1567,27021752.210237,16.3408729379538,15.6919364407289,3,UGC 02451
1568,34446976.05498195,26.406075561972518,23.19904441391353,2,2MASX J02595448+0544208
1569,6783015.37476993,4.8670820173465446,4.368235170569826,2,UGC 02456
1570,13992220.775380522,10.294529888884957,9.681709837504805,2,CGCG 415-052
1571,12030098.474197544,9.228357290360359,5.1443077955731,5,MCG +01-08-036
1572,9344766.897427667,8.523942381911722,3.3650782128876493,9,ESO 546- G 036
1573,4946939.0506692985,4.702978509614287,1.2997810185144645,19,NGC 1163
1574,8041431.808101289,4.925527713418871,4.919333141801996,3,UGC 02461
1575,18224551.51229608,14.4673760759832,7.391321224577695,6,MCG -02-08-039
1576,4828414.488320038,4.038599792313631,1.9659025224426976,6,UGC 02459
1577,4009387.3551606163,3.0462839629890253,2.9736506093252912,3,UGC 02463
1578,9113284.813091537,6.339896418805758,3.723408830438901,4,UGC 02465
1579,5880571.503400277,3.7284981959902836,3.855207535184471,3,UGC 02479
1580,4969045.37216045,4.1679676393994045,2.183388921830432,6,ESO 546- G 037
1581,3991605.243956029,3.5350598049081143,1.5635202955440588,8,NGC 1160
1582,3840933.3676425535,3.3835273529981067,2.849220562498961,2,NGC 1172
1583,8174617.249512434,4.991748260234297,5.044764233865896,3,UGC 02483
1584,2899159.008085893,2.4183676140587678,1.9735028583328849,2,UGC 02491
1585,10056006.344054284,6.871670480101733,4.328484234649158,4,NGC 1164
1586,14412731.576947145,9.76323646794923,6.1309994844474245,4,UGC 02494
1587,11598096.265906705,6.274571135324981,6.31208103400134,3,FGC 0378
1588,5443835.190345094,4.657561882019838,2.317326452205895,6,UGC 02497
1589,9180772.168241493,5.57463174795609,5.7819511163631105,3,UGC 02498
1590,9894842.88753868,11.681543652242073,10.150679710363681,2,UGC 02502
1591,3802533.558274818,3.655184266845336,1.0995644210934146,15,NGC 1187
1592,3468456.437226048,3.2857337012500167,0.9185603730514056,15,NGC 1179
1593,8722851.816601329,6.601546999344971,4.134054753191978,5,NGC 1185
1594,10049847.58790747,9.421443696378477,3.0396989445829523,14,UGC 02509
1595,7634049.593427462,6.855630766084469,2.7578640889664667,9,ESO 547- G 004
1596,6449973.154745777,6.375234659499191,1.4649610428474624,21,NGC 1169
1597,8082123.386819663,7.024758824810041,5.588996471917752,2,NGC 1199
1598,2837354.0290195607,2.0396341380921443,1.8868142784123685,2,UGCA 050
1599,5391758.261410924,4.9893320797720735,1.7486070407264904,11,NGC 1171
1600,9994655.73858735,6.766986629618317,5.832000410038463,3,UGC 02518
1601,8100823.716205526,5.774867221772034,5.2954784448349175,2,UGC 02511
1602,14611701.646438688,14.619139872650068,8.264352683383224,2,NGC 1175
1603,6101516.1233451525,4.719102296044923,4.2537453630606885,2,CGCG 415-058
1604,5532150.2679241635,3.2873269113635377,3.159597037589172,3,UGC 02520
1605,2564890.990006989,2.428760041910587,0.942911618243798,11,ESO 248- G 002
1606,7677484.076161511,5.173937326634243,5.00827789642241,3,UGC 02523
1607,17452034.52214288,13.121038452827715,6.023601285496137,6,ESO 300- G 009
1608,4790171.633128192,4.278522517773395,1.8156447846915715,8,NGC 1174
1609,8821358.213588357,7.245721389909071,3.607403689862355,6,UGC 02526
1610,8503670.345477857,4.872796095829972,4.791729978120908,3,ESO 480- G 030
1611,4267564.539690681,3.1955006899166043,2.859296428060564,2,NGC 1209
1612,5188797.913897181,3.1928775875464788,2.8366261924975538,3,IC 0284
1613,10609159.22013601,8.30814839262594,5.2728443810736145,5,IC 1874
1614,9456020.42367426,8.697904367962911,2.8719545831000666,13,NGC 1244
1615,7577945.680982348,6.635601814783298,2.873695227520674,8,IC 1885
1616,11705811.694013566,9.972744238181743,4.875623077245781,7,UGC 02540
1617,8305137.048546046,7.301449124609902,3.0360730342346587,8,ESO 417- G 018
1618,4079978.927294575,3.6761156902852505,3.3384955196351664,2,IC 1882
1619,8815480.930882983,5.922441308989017,3.757657090183428,4,NGC 1207
1620,6598490.344332988,4.259503144883543,3.943862969490031,3,UGC 02550
1621,1520955.427754717,1.0956526754950469,1.0177971958648622,2,MRK 1069
1622,4116273.5974277705,2.9939965993443964,1.8877888303478207,4,IC 1892
1623,15547851.183561027,10.858414788592247,10.213168303056552,2,UGC 02553
1624,14831358.347541668,10.810572242326744,9.751201006822855,2,MCG -01-09-006
1625,8413854.24317145,6.097565434900899,5.627329379269625,2,MCG -02-09-003
1626,9808829.129486062,7.026022760853058,6.487768508588463,2,UGC 02559
1627,3620861.221259253,3.122288380840134,1.3797919899682105,8,UGC 02519
1628,18672261.538707703,16.092381301909928,8.291259939049139,6,UGC 02563
1629,6159398.875006857,4.41165064012277,4.0265669671620845,2,ESO 547- G 012
1630,1770524.7598315906,1.714377961151821,0.4888819421749704,15,ESO 300- G 014
1631,2962874.3165828013,2.7927968025717096,0.9126255356263616,13,NGC 1232
1632,20769006.417041406,14.074990953803194,9.06143451987861,4,CGCG 464-004
1633,2609885.7930772286,2.5192425181284825,0.654422794774343,21,NGC 1249
1634,5413482.143916763,4.8324198545286965,1.9030115063021789,10,IC 0292
1635,2423697.88093633,2.285357028588954,0.7220333392155057,15,IC 1898
1636,1985378.9820820447,1.6487191506992356,0.8558440674695142,6,ESO 357- G 007
1637,9764672.366520554,7.591215077841297,6.910453327812065,2,IC 0293
1638,11249268.085051414,8.933637033784285,8.176909819541871,2,NGC 1224
1639,8264865.945916552,7.687569099424302,2.4362200169579,13,NGC 1241
1640,6084009.51204183,3.487716379309356,3.6102383030749343,3,NGC 1242
1641,15240407.69885338,10.285375966396847,6.5148711729594195,4,UGC 02585
1642,5932962.519827936,3.286361683323052,3.2570446434401608,3,2MASX J03115889+6020491
1643,10013611.722673453,6.181818193188809,6.205394155879621,3,UGC 02581
1644,4829418.177216368,3.4740530881707112,3.145994713663156,2,2MASX J03120931+6724214
1645,10240023.636923693,9.638714915093468,3.3115807785547995,13,NGC 1247
1646,10678182.989338502,9.538654964529616,4.041694593120647,9,ESO 481- G 011
1647,9838179.38417016,7.947793005838758,4.645756509065597,5,4C +39.11
1648,13284046.423361896,7.882000102757082,7.7669937764734245,3,UGC 02589
1649,6588992.749860627,3.9397812010415936,3.9710972329813887,3,NGC 1233
1650,17820401.008109525,11.339580415718187,10.84788057733492,3,UGC 02592
1651,10098249.646886757,6.8945805045222865,4.0984188416302265,4,IC 0302
1652,3910337.566432381,3.699597985382277,1.0328949081126249,17,ESO 116- G 012
1653,3746233.1884315023,3.6686070476360366,0.6831077302160289,29,NGC 1255
1654,2510828.3492435804,2.3359142238209336,0.7762656833798639,14,UGCA 061
1655,3516655.3166593886,2.8723907926687233,1.3922158071224315,6,NGC 1258
1656,3373243.911653109,3.2341114792923737,0.8644830903836405,20,NGC 1253
1657,8959070.20390568,5.464965764579609,4.973947553247371,3,UGC 02604
1658,11310916.0380454,10.502876171248152,3.4707319469233107,12,IC 0304
1659,11087770.186919367,7.753963636065289,7.197175695560694,2,NGC 1250
1660,8889428.396018263,7.9905865287289535,3.300756750297947,9,ESO 116- G 014
1661,16344779.218696453,14.05769024731763,6.480248134798182,6,UGC 02622
1662,4428718.725018509,4.076065062318778,1.4710258069987368,12,MCG -01-09-024
1663,10654301.95845557,10.04645941941983,3.5474585313064235,11,UGC 02617
1664,7258924.195111503,6.5168143780264405,2.8052467965726735,9,MCG -02-09-021
1665,9338299.294756835,7.65334818422658,3.7875389215051696,6,IC 1906
1666,10095614.922942704,8.418926653029756,4.291079110388385,6,UGC 02628
